actor,avg_rating
Kim Joo-hyuk,3.3430769230769233
Kim Joon-bae,3.2454545454545456
Kim Joong-ki,3.3311111111111114
Kim Joo-ryoung,3.542272727272727
Kim Jung-hak,3.3609090909090913
Kim Jung-nan,3.708181818181819
Kim Jung-pal,3.3982352941176477
Kim Jung-tae,3.2509090909090905
Kim Jung-young,3.432000000000001
Kim Kang-hoon,3.411818181818182
Kim Kang-woo,3.1892
Kim Kap-soo,3.3811764705882354
Kim Kardashian,2.9693750000000003
Kim Keum-soon,3.455625
Kim Ki-doo,3.2120000000000006
Kim Kkob-bi,3.3976923076923073
Kim Kondrashoff,3.008
Kim Mi-kyeong,3.465428571428572
Kim Min-jae,3.310444444444444
Kim Min-sang,3.397777777777778
Kim Min-seo,3.370666666666666
Kim Min-seok,3.3959999999999995
Kim Molina,3.0727272727272723
Kim Moo-yul,3.2609523809523813
Kim Myers,3.0481818181818183
Kimmy Robertson,3.1894117647058824
Kim Nam-gil,3.3295238095238098
Kim Newman,3.3979999999999997
Kim Novak,3.369285714285715
Kim Ok-vin,3.3557142857142863
Kim Richards,2.963571428571428
Kim Robillard,3.203333333333334
Kim Sae-byuk,3.5500000000000007
Kim Sang-ho,3.378285714285715
Kim Se-dong,3.3476923076923075
Kim Seo-hyeon,3.4063636363636363
Kim Seo-hyung,3.3633333333333337
Kim Seok-jin,4.050357142857144
Kim Seol-hyun,3.3949999999999996
Kim Seul-ki,3.301111111111111
Kim So-jin,3.3809999999999993
Kim So-min,3.4240000000000004
Kim Soo-hyun,3.5269230769230764
Kim Soo-jin,3.4504
Kim Su-an,3.4152941176470595
Kim Sung-kyun,3.352941176470589
Kim Sung-oh,3.3207407407407405
Kim Sung-ryung,3.2493750000000006
Kim Sun-kyung,3.329166666666667
Kim Tae-hun,3.369230769230769
Kim Tae-hyung,3.934516129032259
Kim Tae-jun,3.207857142857143
Kim Tae-ri,3.7127272727272724
Kim Tae-woo,3.386538461538461
Kim van Kooten,3.2099999999999995
Kim Wayans,3.133
Kim Won-hae,3.429787234042553
Kim Won-jin,3.2895454545454546
Kim Woo-bin,3.289230769230769
Kim Yeo-jin,3.52
Kim Yeong-hoon,3.394545454545455
Kim Ye-ryeong,3.349
Kim Yoon-seok,3.4092307692307693
Kim You-jung,3.2971428571428567
Kim Young-kwang,3.411176470588235
Kim Young-sun,3.261428571428572
Kim Yun-tae,3.378999999999999
King Baggot,3.3295454545454546
Kingdom Yuen,3.2509999999999994
King Donovan,3.4124137931034486
King Lockwood,3.6368421052631574
King Orba,2.843529411764706
King Shih-Chieh,3.386666666666667
Kingsley Ben-Adir,3.0429999999999997
Kinji Nakamura,3.50375
Kinnosuke Nakamura,3.5869999999999997
Kinryuu Arimoto,3.3543999999999996
Kin Sugai,3.801388888888888
Kinuyo Tanaka,3.6717777777777774
Kinya Kitaoji,3.502
Kip Pardue,2.9605263157894735
Kiran Kumar,2.9755000000000003
Kiran Shah,3.277272727272727
Kiray Celis,3.052
Kirby,3.035833333333333
Kirby Morrow,3.091199999999999
Kirk Acevedo,3.446363636363636
Kirk Baily,3.071111111111111
Kirk Baltz,3.460909090909091
Kirk Bovill,3.1799999999999997
Kirk B.R. Woller,2.9730000000000003
Kirk Cameron,2.4899999999999998
Kirk Douglas,3.3978082191780827
Kirk Hammett,3.5640740740740737
Kirron Kher,3.2661904761904763
Kirsten Block,3.291818181818182
Kirsten Zien,2.660909090909091
Kirstie Alley,2.98375
Kishore,3.2566666666666673
Kishore Kadam,3.5241666666666673
Kisho Taniyama,3.8052173913043474
Kitaro,3.5081250000000006
Kit Connor,3.1990000000000007
Kit Harington,3.125000000000001
Kiti Mánver,3.3922222222222222
Kitodar Todorov,2.8625000000000003
Kitten Natividad,3.12625
Kitty,3.3004000000000002
Kiyohiko Shibukawa,3.4573999999999994
Kiyomi Itō,3.4547619047619054
Kiyoshi Kawakubo,3.6672727272727275
Kiyoyuki Yanada,3.5754166666666674
Kjeld Nørgaard,3.296363636363637
Klára Issová,3.2015384615384614
Klaus Bondam,3.347
Klaus Kinski,3.2867469879518065
Klaus Löwitsch,3.3643749999999994
K. Manikandan,3.415
K.N. Singh,3.463636363636363
Kobe Bryant,3.3900000000000006
Ko Chang-seok,3.3252499999999996
Kodai Asaka,3.4799999999999995
Koen De Bouw,3.258
Koen De Graeve,3.3700000000000006
Koen Kondo,3.579333333333333
Kōen Okumura,3.745454545454545
Kohei Miyauchi,3.3369230769230773
Kohl Sudduth,3.1747058823529417
Ko Hung,3.418823529411764
Koichi Iwaki,3.3660000000000005
Koichi Kitamura,3.583529411764706
Koichi Sato,3.446111111111111
Koichi Tochika,3.3507692307692305
Kōichi Uenoyama,3.4009090909090904
Kōji Fujiyama,3.421304347826086
Koji Ishii,3.474285714285714
Kōji Iwamoto,3.4979999999999998
Kôji Nakata,3.352727272727272
Kôji Nanbara,3.616315789473685
Koji Seto,3.0314285714285707
Koji Shiraishi,3.4407692307692312
Koji Totani,3.3262500000000004
Koji Tsujitani,3.5033333333333334
Koji Yada,3.301666666666667
Koji Yamamoto,3.380666666666667
Kōji Yashiro,3.4672727272727273
Koji Yusa,3.4612820512820517
Koki Uchiyama,3.6766129032258053
Köksal Engür,3.254
Kokuten Kōdō,3.646
Kollam Thulasi,3.2144999999999997
Kolton Stewart,2.612
Kondavalasa Lakshmana Rao,3.1733333333333333
Kong Long,3.5641666666666665
Kō Nishimura,3.6266666666666665
Konkona Sen Sharma,3.3466666666666662
Konomi Kohara,3.5871428571428576
Konstantin Bronzit,3.268
Konstantin Khabenskiy,3.111142857142857
Konstantin Shayne,3.3536842105263163
Koo Kyo-hwan,3.4566666666666666
Koreya Senda,3.3290909090909095
Ko Shibasaki,3.3637037037037034
Kostja Ullmann,2.9444999999999997
Kosuke Suzuki,3.561666666666667
Kosuke Toyohara,3.3614285714285717
Kotaro Shiga,3.5618181818181824
Kotoe Hatsui,3.4573684210526316
Kottayam Nazeer,3.019545454545454
Kottayam Ramesh,3.139166666666666
Kouichi Sakaguchi,3.626875
Kou Maehara,3.4133333333333327
Koutaro Nishiyama,3.723846153846154
Kovai Sarala,3.012093023255813
Koyuki,3.428181818181819
Kozo Mito,3.814
Kōzō Nomura,3.2436363636363628
K.P.A.C. Sunny,3.4989999999999997
Krishna Bhagavan,3.1003571428571433
Krishna Kumar,3.0181818181818185
Krishnakumar Ramakumar,3.2341176470588233
Krishnamoorthy,3.3341666666666665
Krishna Prasad,3.15
Krishna Shankar,3.138461538461539
Kris McQuade,3.101
Kris Rey,3.1183333333333327
Kriss Dosanjh,3.691
Krista Bridges,2.8972222222222217
Krista Kosonen,3.3684615384615384
Kristanna Loken,2.589230769230769
Kristen Connolly,2.8825
Kristen Dalton,3.0473333333333334
Kristen Holden-Ried,2.884
Kristen Kerr,2.724545454545454
Kristen Sawatzky,2.712
Kristen Schaal,3.0441304347826086
Kristen Wiig,3.13051724137931
Krister Henriksson,3.3163157894736845
Kristian Bruun,2.974285714285714
Kristian Halken,3.289565217391304
Kristina Klebe,2.7545454545454544
Kristin Bauer,3.0883333333333334
Kristin Chenoweth,2.9256410256410255
Kristin Davis,2.7140909090909093
Kristine DeBell,2.7708333333333335
Kristin Quick,3.0180000000000002
Kristin Scott Thomas,3.1994915254237295
Kristin Slaysman,3.1161538461538467
Kristofer Hivju,3.1061538461538465
Kristoffer Joner,3.3434782608695657
Kristoffer Ryan Winters,3.164
Kristyan Ferrer,3.2399999999999998
Kristy Swanson,2.861379310344827
Kris Van Damme,2.6607692307692306
KRS-One,3.4227272727272724
Krystal Ellsworth,3.0925
Krystal Jung,3.4158333333333335
Krystyna Janda,3.6095833333333327
Krzysztof Czeczot,2.98
Krzysztof Dracz,3.2589999999999995
Krzysztof Globisz,3.435
Krzysztof Kowalewski,3.4981250000000004
Krzysztof Majchrzak,3.548333333333334
Ksenija Marinković,3.4200000000000004
Kseniya Rappoport,3.240666666666667
K. S. G. Venkatesh,3.0540000000000003
K. S. Ravikumar,3.0482857142857145
K. Todd Freeman,3.0958333333333337
K.T. Stevens,3.2627272727272727
Kuan-Ting Liu,3.32
Kubilay Tunçer,3.317500000000001
Kudret Karadağ,3.2193750000000003
Ku Feng,3.4214285714285713
Kujira,3.5700000000000003
Ku Kuan-Chung,3.3924000000000003
Kukuh Prasetya,3.2960000000000003
Kulappulli Leela,3.059473684210526
Kulbhushan Kharbanda,3.3281632653061233
Kumar Pallana,3.4808333333333334
Kumiko Aso,3.457222222222222
Kumiko Takizawa,3.5790909090909087
Kumiko Watanabe,3.4407692307692312
Kumi Nakamura,3.589166666666666
Kumki Ashwin,2.9099999999999997
Kunal Kapoor,3.1007142857142855
Kunal Khemu,3.056875
Kunchacko Boban,3.0948333333333347
Kunchan,3.271162790697675
Kunickaa Sadanand,3.143
Kunie Tanaka,3.697073170731707
Kunihiko Ida,3.5650000000000004
Kuniomi Kitani,3.553076923076923
Kunio Murai,3.3145454545454545
Kuranosuke Sasaki,3.465333333333333
Kurt Angle,2.953333333333333
Kurt Cobain,3.645555555555555
Kurt Fuller,3.0502000000000002
Kurt Kasznar,3.1613333333333333
Kurt Kreuger,3.471428571428572
Kurt Loder,3.1715000000000004
Kurt Max Runte,2.616315789473685
Kurt Russell,3.297260273972602
Kurtwood Smith,3.1212195121951214
Kurt Yue,2.6375
Kurush Deboo,3.104117647058824
K. Viswanath,3.262857142857143
Kwak Dong-yeon,3.4376923076923074
Kwak Si-yang,3.4054545454545457
Kwan Fung,3.4781818181818185
Kwan Hoi-San,3.465
Kwan Yung,3.2633333333333323
Kwasi Songui,2.855
Kwesi Ameyaw,2.8521875
Kwon Hae-hyo,3.4057142857142857
Kwon Sang-woo,3.211176470588235
Kwon Tae-won,3.4744827586206903
Kyle Bornheimer,2.935
Kyle Chandler,3.297391304347826
Kyle Gass,2.953103448275862
Kyle Hebert,2.6689999999999996
Kyle Kinane,3.268333333333333
Kyle Labine,2.7779999999999996
Kyle MacLachlan,3.268035714285714
Kyle Mooney,2.9313333333333333
Kyle Schmid,2.658235294117647
Kyle Secor,3.12
Kynaston Reeves,3.325384615384615
Kyōichi Satō,3.636000000000001
Kyōko Enami,3.466428571428571
Kyôko Kishida,3.5990322580645167
Kyoko Koizumi,3.516666666666667
Kyosuke Yabe,3.4416666666666664
Kyra Sedgwick,3.1328205128205124
Kyrre Haugen Sydness,3.232727272727273
Lacey Chabert,2.9501388888888886
LaChanze,3.285
Lachy Hulme,3.158333333333333
Ladislav Gzela,3.7125
Lady Bunny,3.316666666666666
Lady Gaga,3.549642857142856
Laetitia Dosch,3.2696296296296303
Lafe McKee,3.210714285714286
Lahmard J. Tate,3.1225000000000005
Laila,3.2899999999999996
Laine MacNeil,2.939166666666667
Lainie Kazan,2.9381250000000008
Lai Yan,3.546923076923078
Lake Bell,3.080645161290321
LaKeith Stanfield,3.3
Lakshmi Menon,2.997333333333334
Lakshmipriya,2.981666666666667
Lakshmi Ramakrishnan,3.2600000000000002
La La Anthony,2.6380000000000003
Lala Sloatman,2.958
Lal Chand Mehra,3.3215384615384616
Lalita Pawar,3.4899999999999998
Lalla Ward,3.3157142857142863
Lalo Rotaveria,3.3449999999999998
Lalu Alex,3.1186956521739133
Lamar Johnson,3.030909090909091
Lamberto Bava,3.244545454545455
Lambert Wilson,3.1816901408450704
Lam Ching-Ying,3.4261111111111098
Lam Chi-Tai,3.447333333333333
Lam Fai-Wong,3.4330000000000003
Lam Hak-Ming,3.5248148148148153
Lam Kwok-Kit,3.3200000000000007
Lamont Johnson,3.234166666666667
Lamorne Morris,2.775
Lam Tze-chung,3.1792307692307693
Lam Yuen,3.5341666666666662
Lana Clarkson,2.999285714285715
Lana Condor,2.768333333333333
Lana Turner,3.401190476190475
Lance Bangs,3.46923076923077
Lance Bass,2.976923076923077
Lance E. Nichols,2.7784313725490204
Lance Fuller,3.322666666666666
Lance Guest,2.946
Lance Henriksen,2.9386868686868683
Lance LeGault,3.0518750000000003
Lance Norris,3.196923076923077
Landers Stevens,3.4523529411764704
Lando Buzzanca,3.5138461538461545
Landon Liboiron,2.7139999999999995
Landung Simatupang,3.2825
Lane Chandler,3.3496551724137937
Lane Edwards,2.8853846153846154
Lane Smith,3.304285714285714
Lanette Ware,2.8294117647058825
Lan Wei-Lieh,3.5128571428571425
Lara Flynn Boyle,3.163548387096774
Lara Gilchrist,2.877272727272727
Laraine Newman,3.0968493150684924
Lara Wendel,3.177857142857143
Larisa Oleynik,2.938181818181818
Larissa Manoela,2.774
Larri Thomas,3.2625
Larry Bird,3.4981818181818185
Larry Block,3.290909090909091
Larry Brandenburg,3.1913333333333336
Larry Cedar,2.894054054054054
Larry Cohen,3.4633333333333343
Larry David,3.4545000000000003
Larry Day,3.0490000000000004
Larry D. Mann,3.3064705882352943
Larry Dolgin,3.016153846153846
Larry Drake,3.002083333333333
Larry Fessenden,3.040625000000001
Larry Fine,3.395694444444444
Larry Gates,3.393
Larry Hagman,3.3470588235294123
Larry Jack Dotson,3.3880000000000003
Larry J. Blake,3.265555555555555
Larry Jenkins,3.2625000000000006
Larry John Meyers,3.232
Larry Joshua,3.2626666666666666
Larry King,3.242999999999999
Larry McCormick,3.0970000000000004
Larry McGrath,3.3680952380952376
Larry Miller,2.8798412698412705
Larry Mitchell,3.591000000000001
Larry Pennell,3.0473684210526315
Larry Poindexter,2.846153846153846
Larry Steers,3.4042727272727267
Larry Storch,3.092
Larry Sullivan,3.1268749999999996
Larry Taylor,3.1923999999999997
Larry the Cable Guy,2.8015624999999997
Larry Thor,3.212727272727273
Lars Eidinger,3.3432352941176466
Lars Hanson,3.4899999999999998
Lars Hensen,3.487
Lars Hjortshøj,3.244166666666666
Lars Ranthe,3.4165
Lars Rudolph,3.334333333333334
Lars Ulrich,3.5649999999999995
Lars Väringer,3.395
Lau Ching-wan,3.380731707317073
Lau Chun,3.5288461538461533
Laudya Cynthia Bella,3.2399999999999998
Lau Fong-Sai,3.4246153846153837
Laura Aikman,3.1291666666666664
Laura Albert,3.035714285714286
Laura Antonelli,3.2393750000000003
Laura Basuki,3.225
Laura Benanti,3.3869999999999996
Laura Birn,3.2757142857142854
Laura Bro,3.3974999999999995
Laura Cardoso,3.2490909090909095
Laura Christensen,3.450714285714285
Laura De Marchi,3.469090909090909
Laura Dern,3.3645783132530127
Laura Haddock,3.0383333333333336
Laura Harrier,3.3683333333333336
Laura Hope Crews,3.3953333333333338
Laura Kightlinger,3.1323529411764706
Laura Marano,2.6962500000000005
Laura Morante,3.2963636363636355
Laura Nucci,3.2218181818181817
Laura Paredes,3.3833333333333337
Laura Ramsey,2.917058823529412
Laura Soltis,2.925238095238095
Laura Soveral,3.603
Laura Tonke,3.2126666666666677
Laura Treadwell,3.3830769230769233
Laura Whyte,3.1576923076923076
Laurel Lefkow,3.047
Lauren Ambrose,3.229375
Lauren Ashley Carter,2.865
Lauren Bacall,3.3870588235294115
Lauren Bowles,2.787692307692308
Laurence Badie,3.5636363636363644
Laurence Fishburne,3.2564835164835175
Laurence Fox,3.1630769230769222
Laurence Hanray,3.316363636363636
Laurence Harvey,3.3069230769230775
Laurence Kinlan,3.116153846153846
Laurence Mason,3.378
Laurence Naismith,3.3857894736842096
Laurence Olivier,3.4395161290322576
Laurence Payne,3.3791666666666664
Laurence R. Harvey,2.724545454545454
Lauren Cochrane,2.83
Lauren Cohan,2.8892307692307693
Laurene Landon,3.0242857142857136
Lauren Holly,2.931388888888889
Lauren Hutton,3.1648275862068966
Lauren London,2.8175000000000003
Lauren Lopez,3.7978947368421068
Lauren McKnight,2.854
Lauren Miller,2.8541666666666674
Lauren Sánchez,2.8881818181818177
Laurent Bateau,3.1029629629629625
Laurent Claret,3.232307692307692
Laurent Grévill,3.3769230769230765
Laurent Lafitte,3.2270270270270274
Laurent Spielvogel,3.214285714285715
Laure Paillette,3.645714285714285
Laurette Luez,3.418
Laurie Holden,3.074666666666667
Laurie Main,3.045882352941176
Laurie Metcalf,3.3294444444444435
Laurie Mitchell,3.2163636363636368
Laurie O'Brien,3.023
Lauro David Chartrand-DelValle,2.7229411764705884
Lau Wai-Ling,3.312727272727273
Lavell Crawford,2.8345454545454545
Lawrence Ah Mon,3.3181818181818183
Lawrence Cheng,3.224705882352942
Lawrence Chou,3.0999999999999996
Lawrence Dane,2.9884210526315784
Lawrence Dobkin,3.531304347826087
Lawrence Gilliard Jr.,3.184
Lawrence Hilton-Jacobs,3.147272727272728
Lawrence Ko Yu-Luen,3.6406250000000004
Lawrence Lau Sek-Yin,3.390666666666667
Lawrence Makoare,3.379999999999999
Lawrence Monoson,3.2299999999999995
Lawrence Ng,3.415
Lawrence Pressman,3.0858333333333334
Lawrence Wolf,3.076363636363636
Law Shu-Kei,3.4675000000000007
Law Wing-Cheong,3.491666666666667
Layla Olwy,3.2735714285714286
Laz Alonso,2.912777777777778
Lázaro Ramos,3.379393939393939
L. B. Sriram,3.191538461538461
Léa Drucker,3.271621621621621
Leah Baird,3.3407692307692307
Lea Massari,3.647058823529412
Leandra Leal,3.3739130434782614
Leanne Best,3.293846153846154
Leanne Lapp,2.9499999999999997
Lea Salonga,3.607142857142857
Lea Thompson,2.934358974358974
LeBron James,3.083636363636364
Lech Dyblik,3.3047999999999997
Lee Aaker,3.37090909090909
Lee Arenberg,2.999565217391304
Lee Armstrong,3.0136363636363637
Lee Bane,2.2541176470588233
Lee Beom-soo,3.2845
Lee Bong-ryeon,3.5103846153846154
Lee Byung-hun,3.301176470588235
Lee Byung-joon,3.3257894736842104
Lee Charles,2.7868750000000007
Lee Chung-ah,3.375714285714286
Lee Chun-hee,3.3008333333333333
Lee Chun-Wa,3.4433333333333334
Lee Dae-yeon,3.4549999999999996
Lee de Broux,3.1892592592592597
Lee Do-hyun,3.668571428571429
Lee Dong-hee,3.1716666666666673
Lee Dong-hwi,3.4424999999999994
Lee Dong-wook,3.5566666666666666
Lee Dong-yong,3.5444999999999993
Lee Eddy,3.0466666666666673
Lee El,3.480625
Lee Evans,3.2811111111111106
Lee Fat-Yuen,3.49
Lee Ga-kyung,3.129285714285714
Lee Grant,3.3274418604651173
Lee Hae-yeong,3.3535294117647063
Lee Hak-ju,3.356666666666667
Lee Ha-nee,3.2843750000000003
Lee Hang-na,3.4189999999999996
Lee Han-wi,3.3151282051282056
Lee Hee-jun,3.382000000000001
Lee Hoi-Sang,3.435813953488372
Leehom Wang,3.059
Lee Hong Chi,3.2909999999999995
Lee Hwa-ryong,3.535
Lee Hyun-gul,3.3240000000000003
Lee Hyun-woo,3.2069230769230765
Lee Jae-gu,3.2953846153846156
Lee Jae-won,3.467
Lee Jae-yong,3.2984210526315785
Lee J. Cobb,3.3617391304347817
Lee Je-hoon,3.4359090909090906
Lee Ji-hyeon,3.3463636363636367
Lee Ji-won,3.4183333333333334
Lee Joon-gi,3.391666666666666
Lee Joo-sil,3.314400000000001
Lee Joo-young,3.4335483870967733
Lee Jung-eun,3.61
Lee Jung-ok,3.447857142857143
Lee Jun-ho,3.415
Lee Jun-hyeok,3.3634328358208965
Lee Ju-seung,3.375
Lee Kang-sheng,3.618571428571428
Lee Kan-hee,3.299090909090909
Lee Kin-Yan,3.3047058823529407
Lee Ki-woo,3.484375
Lee Ki-young,3.5050000000000003
Lee Kwang-soo,3.323157894736842
Lee Kyoo-hyung,3.4921428571428565
Leelee Sobieski,2.822608695652174
Lee Lichun,3.3681818181818186
Lee Lik-Chi,3.2494736842105265
Lee Meriwether,3.1626666666666665
Lee Mi-do,3.2885000000000004
Lee Miller,3.5435294117647063
Lee Min-ho,3.1933333333333334
Lee Min-ki,3.246
Lee Montague,3.3331250000000003
Lee Moon-sik,3.359354838709677
Lee Moo-saeng,3.530909090909091
Lee Na-ra,3.339166666666667
Lee Pace,3.096153846153845
Lee Pang-Fei,3.341
Lee Patterson,3.2123076923076925
Lee Purcell,3.133333333333333
Lee Ranaldo,3.5759999999999996
Lee Remick,3.4381481481481484
Lee Richardson,3.279411764705882
Lee Ross,3.1842857142857146
Lee Sang-hee,3.403720930232558
Lee Sang-won,3.196363636363636
Lee Sau-Kei,3.38
Lee Seo-hwan,3.3680000000000003
Lee Seong-wook,3.302222222222222
Lee Seung-gi,3.4774999999999996
Lee Seung-joon,3.331714285714286
Lee Shumway,3.4113888888888897
Lee Si-young,3.1469999999999994
Lee Soon-jae,3.2930769230769226
Lee Sung-jae,3.2927272727272725
Lee Sung-kyoung,3.342
Lee Sung-min,3.2860869565217383
Lee Sun-hee,3.491818181818182
Lee Tae-ri,3.2676923076923075
Lee Tergesen,3.05
Lee Tockar,2.9879310344827585
Lee Tracy,3.323333333333333
Lee Tung Foo,3.2799999999999994
Lee Van Cleef,3.304150943396227
Lee Ving,3.267333333333333
Lee Whitlock,3.1566666666666667
Lee Wilkof,3.163157894736842
Lee Yi-kyung,3.352307692307692
Lee Yong-i,3.4600000000000004
Lee Yong-nyeo,3.4979310344827583
Lee Yoon-hee,3.411666666666667
Lee You-mi,3.3105882352941176
Lee Young-suk,3.448421052631579
Lee Yu-bi,3.330909090909091
Leif Erickson,3.333888888888889
Leif Garrett,3.037894736842105
Leigh French,3.1005000000000003
Leigh Lawson,3.250833333333334
Leigh Taylor-Young,2.9069230769230767
Leighton Meester,2.7809090909090908
Lei Jiayin,3.1207142857142856
Leïla Bekhti,3.33
Leila Bennett,3.283
Lela Bliss,3.4857142857142853
Leland Orser,3.06896551724138
Lela Rochon,3.0112499999999995
Lelia Goldoni,3.3312500000000003
Lemmy Kilmister,3.3400000000000003
Lenaa,3.1135849056603764
Lena Dunham,3.1990909090909088
Lena Endre,3.4404347826086954
Lena Headey,3.073
Lena Horne,3.4141176470588235
Lena Nyman,3.49
Lena Olin,3.2379487179487185
Lena-Pia Bernhardsson,3.347272727272727
Len Hendry,3.706666666666667
Leni Parker,3.044166666666667
Len Lesser,3.2782142857142853
Lennart Hjulström,3.3210000000000006
Lennie Loftin,3.210555555555555
Lennie Weinrib,3.341818181818182
Lenny Clarke,3.0585714285714287
Lenny Henry,3.296666666666667
Lenny Juliano,2.8200000000000003
Lenny Kravitz,3.3519999999999994
Lenny Montana,3.3523076923076927
Lenny Rose,2.816
Lenny Venito,2.7916666666666665
Lenore Zann,3.0799999999999996
Leny Breederveld,3.281428571428571
Leo Bill,3.4775999999999994
Leo Burmester,3.4518181818181812
Leo Carrillo,3.283333333333333
Leo Fitzpatrick,3.1803703703703707
Leo Gullotta,3.220555555555556
Leo Harlem,2.7466666666666666
Leo Lee,2.9824999999999995
Leo Martinez,3.2750000000000004
Leo McKern,3.32551724137931
Leo Mostovoy,3.5045454545454544
Leona Lishoy,3.2100000000000004
Leonard Jackson,3.3650000000000007
Leonard L. Thomas,3.4036842105263165
Leonard Maltin,3.449411764705882
Leonardo Medeiros,3.1774999999999998
Leonardo Nam,3.044
Leonardo Ortizgris,3.3379999999999996
Leonardo Pieraccioni,2.9911111111111106
Leonardo Sbaraglia,3.2762222222222235
Leonardo Scavino,3.4030769230769233
Leonard Penn,3.3389999999999995
Leonard Rossiter,3.4174999999999995
Leonard Sachs,3.1872727272727275
Leonard Termo,3.3674999999999997
Leona Roberts,3.4090909090909083
Leon Askin,3.085
Leon Belasco,3.29103448275862
Léonce Corne,3.541818181818182
Leon Dai,3.4766666666666657
Leonid Kinskey,3.4503225806451616
Leonid Kuravlyov,3.5316666666666667
Leonid Snegoff,3.371818181818182
Leonid Yarmolnik,3.455454545454546
Leon Isaac Kennedy,3.1515384615384616
Leon Lamar,2.8964285714285714
Leon Lissek,3.2800000000000007
Leon Lučev,3.426428571428572
Leon Niemczyk,3.532666666666667
Leonor Gómez,3.603703703703704
Leonor Silveira,3.5474074074074076
Leonor Watling,3.2868181818181825
Leon Ullrich,3.2639999999999993
Leon Vitali,3.5963636363636367
Leopoldo Trieste,3.550967741935484
Leora Dana,3.3875000000000006
Leota Lorraine,3.5839285714285714
Les Lannom,3.175
Lesley-Anne Down,2.900714285714286
Lesley Ewen,2.85
Lesley Nicol,3.3881249999999996
Lesley Sharp,3.5068181818181823
Leslie Banks,3.2875
Leslie Bibb,2.7784848484848483
Leslie Bradley,3.075384615384616
Leslie Brooks,3.38
Leslie Carlson,3.285
Leslie Denison,3.301923076923077
Leslie Fenton,3.3430769230769224
Leslie Hope,3.1694444444444447
Leslie Mann,2.9002564102564103
Leslie McRay,3.164545454545454
Leslie Odom Jr.,3.1345
Leslie Parrish,3.120769230769231
Leslie Sketchley,3.447727272727272
Leslie Stefanson,3.025384615384616
Leslie Stratton,2.255454545454545
Leslie Uggams,3.3453846153846154
Lester Matthews,3.333414634146341
Lester Sharpe,3.3610526315789473
Lester Speight,2.7928571428571436
Les Tremayne,3.224137931034482
Leticia Brédice,3.428333333333333
Leticia Dolera,3.1100000000000003
Letitia Wright,3.4859999999999998
Leung Sam,3.3825000000000003
Leung Seung-Wan,3.4775
LeVar Burton,3.2912
Lev Durov,3.6077777777777778
Leven Rambin,2.9185714285714286
Levon Helm,3.4326666666666665
Lev Polyakov,3.723
Lew Ayres,3.2757692307692303
Lewis Alexander,3.1992307692307693
Lewis Arquette,3.022424242424243
Lewis Black,3.2288571428571418
Lewis Fitz-Gerald,3.2981818181818183
Lewis Pullman,3.4154999999999993
Lew Kelly,3.3500000000000005
Lexa Doig,3.0700000000000007
Lexi Giovagnoli,2.591818181818182
Lex Lang,3.0582608695652174
Lex Shrapnel,2.750833333333333
Leyland Hodgson,3.352363636363635
Liam Aiken,3.0633333333333335
Liam Dunn,3.3231578947368416
Liam Gallagher,3.6926666666666668
Liam McIntyre,2.744166666666666
Liam Neeson,3.099646017699114
Liam O'Brien,2.9364285714285714
Liam Redmond,3.5107692307692306
Liana Del Balzo,3.4899999999999998
Liana Liberato,2.9825
Liana Tabacchino,3.2295238095238092
Liane Balaban,3.1462499999999998
Liao Fan,3.35
Lia Williams,3.3807142857142862
Libby Taylor,3.283157894736842
Libby Villari,3.2007142857142865
Libero De Rienzo,3.3529411764705888
Li Bingbing,3.0279999999999996
Libuše Šafránková,3.599166666666667
Lidia Biondi,3.227272727272727
Lidia Catalano,3.4553846153846157
Lidia Franco,3.661818181818182
Lidia Vitale,3.3093333333333335
Liek Suyanto,3.290909090909091
Li Kun,3.362352941176471
Lil Dagover,3.516363636363636
Liliana Głąbczyńska,2.9054545454545457
Liliana Mumy,2.797058823529412
Lilian Bond,3.386
Liliane Rovère,3.2892592592592576
Lilia Skala,3.355454545454546
Lili Bordán,2.9425000000000003
Lili Taylor,3.233207547169811
Lilith Stangenberg,3.3046153846153845
Lillete Dubey,3.2279166666666668
Lillian Adams,3.1578947368421053
Lillian Carlson,3.0686666666666667
Lillian Harmer,3.27625
Lillian Lawrence,3.547857142857143
Lillian Lim,2.9640000000000004
Lillian Randolph,3.4365789473684205
Lillian West,3.5489999999999995
Lillian Yarbo,3.4475
Lilli Palmer,3.3317647058823527
Lillo Petrolo,2.939047619047618
Lilly Singh,2.760909090909091
Lilo Pempeit,3.6868
Lil Rel Howery,2.9010526315789478
Lily,3.53
Lily Cole,2.916875
Lily Collins,2.9939999999999998
Lily Gladstone,3.451538461538461
Lily Knight,3.3436363636363637
Lily Li,3.4126086956521737
Lily Sullivan,3.131
Lily Tomlin,3.3245999999999998
Lima Duarte,3.4722222222222223
Li Meng,3.2728571428571436
Lim Se-mi,3.3966666666666665
Lim Soo-jung,3.3800000000000003
Lina Franchi,3.273043478260869
Lina Romay,3.1151162790697677
Lincoln Kilpatrick,3.0540000000000007
Linda Arvidson,3.234166666666667
Linda Blair,2.9729032258064514
Linda Boston,2.7323076923076925
Linda Darlow,3.0183333333333326
Linda Emond,3.1104000000000003
Linda E. Smith,3.0709999999999997
Linda Gillen,3.409090909090909
Linda Hamilton,3.0619047619047612
Linda Hayden,3.1100000000000008
Linda Hunt,3.069523809523809
